YYYY MM DD hh mm ss T HEIGHT
2004 12 09 03 00 00 1 3480.819
2004 12 09 03 15 00 1 3480.902
2004 12 09 03 30 00 1 3480.980
2004 12 09 03 45 00 1 3481.056
2004 12 09 04 00 00 1 3481.119
2004 12 09 04 15 00 1 3481.186
2004 12 09 04 30 00 1 3481.241
2004 12 09 04 45 00 1 3481.297
2004 12 09 05 00 00 1 3481.339
2004 12 09 05 15 00 1 3481.378
2004 12 09 05 30 00 1 3481.403
2004 12 09 05 45 00 1 3481.417
2004 12 09 06 00 00 1 3481.424
2004 12 09 06 15 00 1 3481.422
2004 12 09 06 30 00 1 3481.416
2004 12 09 06 45 00 1 3481.400
2004 12 09 07 00 00 1 3481.372
2004 12 09 07 15 00 1 3481.343
2004 12 09 07 30 00 1 3481.302
2004 12 09 07 45 00 1 3481.265
2004 12 09 08 00 00 1 3481.208
2004 12 09 08 15 00 1 3481.167
2004 12 09 08 30 00 1 3481.110
2004 12 09 08 45 00 1 3481.064
2004 12 09 09 00 00 1 3481.019
2004 12 09 09 15 00 1 3480.967
2004 12 09 09 30 00 1 3480.925
2004 12 09 09 45 00 1 3480.882
2004 12 09 10 00 00 1 3480.846
2004 12 09 10 15 00 1 3480.810
2004 12 09 10 30 00 1 3480.792
2004 12 09 10 45 00 1 3480.784
2004 12 09 11 00 00 1 3480.792
2004 12 09 11 15 00 1 3480.785
2004 12 09 11 30 00 1 3480.796
2004 12 09 11 45 00 1 3480.816
2004 12 09 12 00 00 1 3480.840
2004 12 09 12 15 00 1 3480.883
2004 12 09 12 30 00 1 3480.930
2004 12 09 12 45 00 1 3480.986
2004 12 09 13 00 00 1 3481.052
2004 12 09 13 15 00 1 3481.115
2004 12 09 13 30 00 1 3481.174
2004 12 09 13 45 00 1 3481.262
2004 12 09 14 00 00 1 3481.356
2004 12 09 14 15 00 1 3481.434
2004 12 09 14 30 00 1 3481.530
2004 12 09 14 45 00 1 3481.617
2004 12 09 15 00 00 1 3481.682
2004 12 09 15 15 00 1 3481.776
2004 12 09 15 30 00 1 3481.841
2004 12 09 15 45 00 1 3481.907
2004 12 09 16 00 00 1 3481.975
2004 12 09 16 15 00 1 3482.018
2004 12 09 16 30 00 1 3482.066
2004 12 09 16 45 00 1 3482.098
2004 12 09 17 00 00 1 3482.127
2004 12 09 17 15 00 1 3482.133
2004 12 09 17 30 00 1 3482.137
2004 12 09 17 45 00 1 3482.123
2004 12 09 18 00 00 1 3482.088
2004 12 09 18 15 00 1 3482.055
2004 12 09 18 30 00 1 3481.992
2004 12 09 18 45 00 1 3481.933
2004 12 09 19 00 00 1 3481.853
2004 12 09 19 15 00 1 3481.771
2004 12 09 19 30 00 1 3481.668
2004 12 09 19 45 00 1 3481.573
2004 12 09 20 00 00 1 3481.453
2004 12 09 20 15 00 1 3481.332
2004 12 09 20 30 00 1 3481.213
2004 12 09 20 45 00 1 3481.087
2004 12 09 21 00 00 1 3480.959
2004 12 09 21 15 00 1 3480.825
2004 12 09 21 30 00 1 3480.694
2004 12 09 21 45 00 1 3480.580
2004 12 09 22 00 00 1 3480.466
2004 12 09 22 15 00 1 3480.344
2004 12 09 22 30 00 1 3480.251
2004 12 09 22 45 00 1 3480.149
2004 12 09 23 00 00 1 3480.071
2004 12 09 23 15 00 1 3479.999
2004 12 09 23 30 00 1 3479.943
2004 12 09 23 45 00 1 3479.902
2004 12 10 00 00 00 1 3479.854
2004 12 10 00 15 00 1 3479.838
2004 12 10 00 30 00 1 3479.832
2004 12 10 00 45 00 1 3479.832
2004 12 10 01 00 00 1 3479.853
2004 12 10 01 15 00 1 3479.884
2004 12 10 01 30 00 1 3479.925
2004 12 10 01 45 00 1 3479.979
2004 12 10 02 00 00 1 3480.043
2004 12 10 02 15 00 1 3480.118
2004 12 10 02 30 00 1 3480.202
2004 12 10 02 45 00 1 3480.289
2004 12 10 03 00 00 1 3480.379
2004 12 10 03 15 00 1 3480.481
2004 12 10 03 30 00 1 3480.582
2004 12 10 03 45 00 1 3480.677
2004 12 10 04 00 00 1 3480.777
2004 12 10 04 15 00 1 3480.877
2004 12 10 04 30 00 1 3480.978
2004 12 10 04 45 00 1 3481.063
2004 12 10 05 00 00 1 3481.142
2004 12 10 05 15 00 1 3481.217
2004 12 10 05 30 00 1 3481.287
2004 12 10 05 45 00 1 3481.345
2004 12 10 06 00 00 1 3481.396
2004 12 10 06 15 00 1 3481.437
2004 12 10 06 30 00 1 3481.457
2004 12 10 06 45 00 1 3481.484
2004 12 10 07 00 00 1 3481.496
2004 12 10 07 15 00 1 3481.493
2004 12 10 07 30 00 1 3481.486
2004 12 10 07 45 00 1 3481.462
2004 12 10 08 00 00 1 3481.436
2004 12 10 08 15 00 1 3481.407
2004 12 10 08 30 00 1 3481.363
2004 12 10 08 45 00 1 3481.314
2004 12 10 09 00 00 1 3481.271
2004 12 10 09 15 00 1 3481.217
2004 12 10 09 30 00 1 3481.171
2004 12 10 09 45 00 1 3481.118
2004 12 10 10 00 00 1 3481.071
2004 12 10 10 15 00 1 3481.027
2004 12 10 10 30 00 1 3480.980
2004 12 10 10 45 00 1 3480.942
2004 12 10 11 00 00 1 3480.911
2004 12 10 11 15 00 1 3480.886
2004 12 10 11 30 00 1 3480.871
2004 12 10 11 45 00 1 3480.858
2004 12 10 12 00 00 1 3480.854
2004 12 10 12 15 00 1 3480.867
2004 12 10 12 30 00 1 3480.892
2004 12 10 12 45 00 1 3480.919
2004 12 10 13 00 00 1 3480.954
2004 12 10 13 15 00 1 3481.002
2004 12 10 13 30 00 1 3481.059
2004 12 10 13 45 00 1 3481.123
2004 12 10 14 00 00 1 3481.190
2004 12 10 14 15 00 1 3481.274
2004 12 10 14 30 00 1 3481.354
2004 12 10 14 45 00 1 3481.441
2004 12 10 15 00 00 1 3481.529
2004 12 10 15 15 00 1 3481.620
2004 12 10 15 30 00 1 3481.706
2004 12 10 15 45 00 1 3481.793
2004 12 10 16 00 00 1 3481.879
2004 12 10 16 15 00 1 3481.951
2004 12 10 16 30 00 1 3482.027
2004 12 10 16 45 00 1 3482.086
2004 12 10 17 00 00 1 3482.141
2004 12 10 17 15 00 1 3482.186
2004 12 10 17 30 00 1 3482.219
2004 12 10 17 45 00 1 3482.234
2004 12 10 18 00 00 1 3482.243
2004 12 10 18 15 00 1 3482.240
2004 12 10 18 30 00 1 3482.218
2004 12 10 18 45 00 1 3482.178
2004 12 10 19 00 00 1 3482.128
2004 12 10 19 15 00 1 3482.069
2004 12 10 19 30 00 1 3481.992
2004 12 10 19 45 00 1 3481.902
2004 12 10 20 00 00 1 3481.799
2004 12 10 20 15 00 1 3481.688
2004 12 10 20 30 00 1 3481.562
2004 12 10 20 45 00 1 3481.439
2004 12 10 21 00 00 1 3481.305
2004 12 10 21 15 00 1 3481.165
2004 12 10 21 30 00 1 3481.017
2004 12 10 21 45 00 1 3480.868
2004 12 10 22 00 00 1 3480.730
2004 12 10 22 15 00 1 3480.586
2004 12 10 22 30 00 1 3480.448
2004 12 10 22 45 00 1 3480.321
2004 12 10 23 00 00 1 3480.197
2004 12 10 23 15 00 1 3480.082
2004 12 10 23 30 00 1 3479.974
2004 12 10 23 45 00 1 3479.881
2004 12 11 00 00 00 1 3479.805
2004 12 11 00 15 00 1 3479.730
2004 12 11 00 30 00 1 3479.676
2004 12 11 00 45 00 1 3479.639
2004 12 11 01 00 00 1 3479.613
2004 12 11 01 15 00 1 3479.607
2004 12 11 01 30 00 1 3479.613
2004 12 11 01 45 00 1 3479.633
2004 12 11 02 00 00 1 3479.672
2004 12 11 02 15 00 1 3479.719
2004 12 11 02 30 00 1 3479.783
2004 12 11 02 45 00 1 3479.859
2004 12 11 03 00 00 1 3479.946
2004 12 11 03 15 00 1 3480.039
2004 12 11 03 30 00 1 3480.138
2004 12 11 03 45 00 1 3480.246
2004 12 11 04 00 00 1 3480.363
2004 12 11 04 15 00 1 3480.475
2004 12 11 04 30 00 1 3480.596
2004 12 11 04 45 00 1 3480.709
2004 12 11 05 00 00 1 3480.824
2004 12 11 05 15 00 1 3480.937
2004 12 11 05 30 00 1 3481.043
2004 12 11 05 45 00 1 3481.141
2004 12 11 06 00 00 1 3481.236
2004 12 11 06 15 00 1 3481.317
2004 12 11 06 30 00 1 3481.393
2004 12 11 06 45 00 1 3481.453
2004 12 11 07 00 00 1 3481.507
2004 12 11 07 15 00 1 3481.544
2004 12 11 07 30 00 1 3481.574
2004 12 11 07 45 00 1 3481.594
2004 12 11 08 00 00 1 3481.601
2004 12 11 08 15 00 1 3481.594
2004 12 11 08 30 00 1 3481.580
2004 12 11 08 45 00 1 3481.557
2004 12 11 09 00 00 1 3481.526
2004 12 11 09 15 00 1 3481.488
2004 12 11 09 30 00 1 3481.444
2004 12 11 09 45 00 1 3481.394
2004 12 11 10 00 00 1 3481.344
2004 12 11 10 15 00 1 3481.292
2004 12 11 10 30 00 1 3481.241
2004 12 11 10 45 00 1 3481.187
2004 12 11 11 00 00 1 3481.144
2004 12 11 11 15 00 1 3481.094
2004 12 11 11 30 00 1 3481.050
2004 12 11 11 45 00 1 3481.014
2004 12 11 12 00 00 1 3480.985
2004 12 11 12 15 00 1 3480.962
2004 12 11 12 30 00 1 3480.951
2004 12 11 12 45 00 1 3480.948
2004 12 11 13 00 00 1 3480.957
2004 12 11 13 15 00 1 3480.974
2004 12 11 13 30 00 1 3481.002
2004 12 11 13 45 00 1 3481.034
2004 12 11 14 00 00 1 3481.091
2004 12 11 14 15 00 1 3481.144
2004 12 11 14 30 00 1 3481.214
2004 12 11 14 45 00 1 3481.288
2004 12 11 15 00 00 1 3481.369
2004 12 11 15 15 00 1 3481.456
2004 12 11 15 30 00 1 3481.545
2004 12 11 15 45 00 1 3481.636
2004 12 11 16 00 00 1 3481.728
2004 12 11 16 15 00 1 3481.820
2004 12 11 16 30 00 1 3481.912
2004 12 11 16 45 00 1 3481.995
2004 12 11 17 00 00 1 3482.077
2004 12 11 17 15 00 1 3482.145
2004 12 11 17 30 00 1 3482.214
2004 12 11 17 45 00 1 3482.270
2004 12 11 18 00 00 1 3482.313
2004 12 11 18 15 00 1 3482.341
2004 12 11 18 30 00 1 3482.355
2004 12 11 18 45 00 1 3482.363
2004 12 11 19 00 00 1 3482.354
2004 12 11 19 15 00 1 3482.325
2004 12 11 19 30 00 1 3482.282
2004 12 11 19 45 00 1 3482.229
2004 12 11 20 00 00 1 3482.157
2004 12 11 20 15 00 1 3482.070
2004 12 11 20 30 00 1 3481.978
2004 12 11 20 45 00 1 3481.865
2004 12 11 21 00 00 1 3481.740
2004 12 11 21 15 00 1 3481.616
2004 12 11 21 30 00 1 3481.472
2004 12 11 21 45 00 1 3481.331
2004 12 11 22 00 00 1 3481.175
2004 12 11 22 15 00 1 3481.019
2004 12 11 22 30 00 1 3480.865
2004 12 11 22 45 00 1 3480.711
2004 12 11 23 00 00 1 3480.556
2004 12 11 23 15 00 1 3480.409
2004 12 11 23 30 00 1 3480.266
2004 12 11 23 45 00 1 3480.127
2004 12 12 00 00 00 1 3480.007
2004 12 12 00 15 00 1 3479.890
2004 12 12 00 30 00 1 3479.787
2004 12 12 00 45 00 1 3479.698
2004 12 12 01 00 00 1 3479.621
2004 12 12 01 15 00 1 3479.563
2004 12 12 01 30 00 1 3479.524
2004 12 12 01 45 00 1 3479.496
2004 12 12 02 00 00 1 3479.487
2004 12 12 02 15 00 1 3479.489
2004 12 12 02 30 00 1 3479.512
2004 12 12 02 45 00 1 3479.548
2004 12 12 03 00 00 1 3479.599
2004 12 12 03 15 00 1 3479.669
2004 12 12 03 30 00 1 3479.747
2004 12 12 03 45 00 1 3479.838
2004 12 12 04 00 00 1 3479.941
2004 12 12 04 15 00 1 3480.053
2004 12 12 04 30 00 1 3480.174
2004 12 12 04 45 00 1 3480.293
2004 12 12 05 00 00 1 3480.422
2004 12 12 05 15 00 1 3480.549
2004 12 12 05 30 00 1 3480.678
2004 12 12 05 45 00 1 3480.809
2004 12 12 06 00 00 1 3480.931
2004 12 12 06 15 00 1 3481.044
2004 12 12 06 30 00 1 3481.157
2004 12 12 06 45 00 1 3481.261
2004 12 12 07 00 00 1 3481.357
2004 12 12 07 15 00 1 3481.442
2004 12 12 07 30 00 1 3481.511
2004 12 12 07 45 00 1 3481.572
2004 12 12 08 00 00 1 3481.621
2004 12 12 08 15 00 1 3481.655
2004 12 12 08 30 00 1 3481.680
2004 12 12 08 45 00 1 3481.688
2004 12 12 09 00 00 1 3481.687
2004 12 12 09 15 00 1 3481.677
2004 12 12 09 30 00 1 3481.659
2004 12 12 09 45 00 1 3481.630
2004 12 12 10 00 00 1 3481.591
2004 12 12 10 15 00 1 3481.548
2004 12 12 10 30 00 1 3481.499
2004 12 12 10 45 00 1 3481.446
2004 12 12 11 00 00 1 3481.388
2004 12 12 11 15 00 1 3481.331
2004 12 12 11 30 00 1 3481.272
2004 12 12 11 45 00 1 3481.221
2004 12 12 12 00 00 1 3481.168
2004 12 12 12 15 00 1 3481.123
2004 12 12 12 30 00 1 3481.081
2004 12 12 12 45 00 1 3481.045
2004 12 12 13 00 00 1 3481.023
2004 12 12 13 15 00 1 3481.010
2004 12 12 13 30 00 1 3481.004
2004 12 12 13 45 00 1 3481.009
2004 12 12 14 00 00 1 3481.023
2004 12 12 14 15 00 1 3481.049
2004 12 12 14 30 00 1 3481.086
2004 12 12 14 45 00 1 3481.132
2004 12 12 15 00 00 1 3481.187
2004 12 12 15 15 00 1 3481.254
2004 12 12 15 30 00 1 3481.327
2004 12 12 15 45 00 1 3481.411
2004 12 12 16 00 00 1 3481.491
2004 12 12 16 15 00 1 3481.580
2004 12 12 16 30 00 1 3481.676
2004 12 12 16 45 00 1 3481.765
2004 12 12 17 00 00 1 3481.856
2004 12 12 17 15 00 1 3481.944
2004 12 12 17 30 00 1 3482.033
2004 12 12 17 45 00 1 3482.113
2004 12 12 18 00 00 1 3482.189
2004 12 12 18 15 00 1 3482.259
2004 12 12 18 30 00 1 3482.312
2004 12 12 18 45 00 1 3482.357
2004 12 12 19 00 00 1 3482.390
2004 12 12 19 15 00 1 3482.412
2004 12 12 19 30 00 1 3482.413
2004 12 12 19 45 00 1 3482.405
2004 12 12 20 00 00 1 3482.378
2004 12 12 20 15 00 1 3482.341
2004 12 12 20 30 00 1 3482.288
2004 12 12 20 45 00 1 3482.213
2004 12 12 21 00 00 1 3482.129
2004 12 12 21 15 00 1 3482.029
2004 12 12 21 30 00 1 3481.915
2004 12 12 21 45 00 1 3481.791
2004 12 12 22 00 00 1 3481.657
2004 12 12 22 15 00 1 3481.512
2004 12 12 22 30 00 1 3481.360
2004 12 12 22 45 00 1 3481.203
2004 12 12 23 00 00 1 3481.040
2004 12 12 23 15 00 1 3480.882
2004 12 12 23 30 00 1 3480.715
2004 12 12 23 45 00 1 3480.557
2004 12 13 00 00 00 1 3480.404
2004 12 13 00 15 00 1 3480.253
2004 12 13 00 30 00 1 3480.113
2004 12 13 00 45 00 1 3479.980
2004 12 13 01 00 00 1 3479.856
2004 12 13 01 15 00 1 3479.749
2004 12 13 01 30 00 1 3479.650
2004 12 13 01 45 00 1 3479.571
2004 12 13 02 00 00 1 3479.509
2004 12 13 02 15 00 1 3479.460
2004 12 13 02 30 00 1 3479.426
2004 12 13 02 45 00 1 3479.409
2004 12 13 03 00 00 1 3479.416
2004 12 13 03 15 00 1 3479.435
2004 12 13 03 30 00 1 3479.472
2004 12 13 03 45 00 1 3479.526
2004 12 13 04 00 00 1 3479.593
2004 12 13 04 15 00 1 3479.678
2004 12 13 04 30 00 1 3479.768
2004 12 13 04 45 00 1 3479.872
2004 12 13 05 00 00 1 3479.987
2004 12 13 05 15 00 1 3480.110
2004 12 13 05 30 00 1 3480.237
2004 12 13 05 45 00 1 3480.373
2004 12 13 06 00 00 1 3480.509
2004 12 13 06 15 00 1 3480.643
2004 12 13 06 30 00 1 3480.775
2004 12 13 06 45 00 1 3480.904
2004 12 13 07 00 00 1 3481.030
2004 12 13 07 15 00 1 3481.150
2004 12 13 07 30 00 1 3481.256
2004 12 13 07 45 00 1 3481.357
2004 12 13 08 00 00 1 3481.445
2004 12 13 08 15 00 1 3481.523
2004 12 13 08 30 00 1 3481.586
2004 12 13 08 45 00 1 3481.639
2004 12 13 09 00 00 1 3481.679
2004 12 13 09 15 00 1 3481.709
2004 12 13 09 30 00 1 3481.721
2004 12 13 09 45 00 1 3481.731
2004 12 13 10 00 00 1 3481.720
2004 12 13 10 15 00 1 3481.699
2004 12 13 10 30 00 1 3481.673
2004 12 13 10 45 00 1 3481.639
2004 12 13 11 00 00 1 3481.597
2004 12 13 11 15 00 1 3481.555
2004 12 13 11 30 00 1 3481.496
2004 12 13 11 45 00 1 3481.437
2004 12 13 12 00 00 1 3481.380
2004 12 13 12 15 00 1 3481.324
2004 12 13 12 30 00 1 3481.267
2004 12 13 12 45 00 1 3481.217
2004 12 13 13 00 00 1 3481.169
2004 12 13 13 15 00 1 3481.124
2004 12 13 13 30 00 1 3481.087
2004 12 13 13 45 00 1 3481.056
2004 12 13 14 00 00 1 3481.034
2004 12 13 14 15 00 1 3481.021
2004 12 13 14 30 00 1 3481.025
2004 12 13 14 45 00 1 3481.032
2004 12 13 15 00 00 1 3481.054
2004 12 13 15 15 00 1 3481.084
2004 12 13 15 30 00 1 3481.123
2004 12 13 15 45 00 1 3481.172
2004 12 13 16 00 00 1 3481.235
2004 12 13 16 15 00 1 3481.305
2004 12 13 16 30 00 1 3481.381
2004 12 13 16 45 00 1 3481.465
2004 12 13 17 00 00 1 3481.553
2004 12 13 17 15 00 1 3481.643
2004 12 13 17 30 00 1 3481.735
2004 12 13 17 45 00 1 3481.827
2004 12 13 18 00 00 1 3481.917
2004 12 13 18 15 00 1 3482.011
2004 12 13 18 30 00 1 3482.093
2004 12 13 18 45 00 1 3482.168
2004 12 13 19 00 00 1 3482.235
2004 12 13 19 15 00 1 3482.294
2004 12 13 19 30 00 1 3482.341
2004 12 13 19 45 00 1 3482.375
2004 12 13 20 00 00 1 3482.397
2004 12 13 20 15 00 1 3482.402
2004 12 13 20 30 00 1 3482.399
2004 12 13 20 45 00 1 3482.375
2004 12 13 21 00 00 1 3482.335
2004 12 13 21 15 00 1 3482.287
2004 12 13 21 30 00 1 3482.221
2004 12 13 21 45 00 1 3482.140
2004 12 13 22 00 00 1 3482.045
2004 12 13 22 15 00 1 3481.932
2004 12 13 22 30 00 1 3481.812
2004 12 13 22 45 00 1 3481.682
2004 12 13 23 00 00 1 3481.539
2004 12 13 23 15 00 1 3481.392
2004 12 13 23 30 00 1 3481.236
2004 12 13 23 45 00 1 3481.076
2004 12 14 00 00 00 1 3480.917
2004 12 14 00 15 00 1 3480.755
2004 12 14 00 30 00 1 3480.594
2004 12 14 00 45 00 1 3480.436
2004 12 14 01 00 00 1 3480.285
2004 12 14 01 15 00 1 3480.138
2004 12 14 01 30 00 1 3480.000
2004 12 14 01 45 00 1 3479.874
2004 12 14 02 00 00 1 3479.764
2004 12 14 02 15 00 1 3479.659
2004 12 14 02 30 00 1 3479.576
2004 12 14 02 45 00 1 3479.510
2004 12 14 03 00 00 1 3479.460
2004 12 14 03 15 00 1 3479.428
2004 12 14 03 30 00 1 3479.410
2004 12 14 03 45 00 1 3479.409
2004 12 14 04 00 00 1 3479.426
2004 12 14 04 15 00 1 3479.463
2004 12 14 04 30 00 1 3479.516
2004 12 14 04 45 00 1 3479.581
2004 12 14 05 00 00 1 3479.655
2004 12 14 05 15 00 1 3479.756
2004 12 14 05 30 00 1 3479.862
2004 12 14 05 45 00 1 3479.974
2004 12 14 06 00 00 1 3480.094
2004 12 14 06 15 00 1 3480.220
2004 12 14 06 30 00 1 3480.350
2004 12 14 06 45 00 1 3480.486
2004 12 14 07 00 00 1 3480.617
2004 12 14 07 15 00 1 3480.751
2004 12 14 07 30 00 1 3480.878
2004 12 14 07 45 00 1 3481.001
2004 12 14 08 00 00 1 3481.121
2004 12 14 08 15 00 1 3481.234
2004 12 14 08 30 00 1 3481.338
2004 12 14 08 45 00 1 3481.427
2004 12 14 09 00 00 1 3481.508
2004 12 14 09 15 00 1 3481.580
2004 12 14 09 30 00 1 3481.635
2004 12 14 09 45 00 1 3481.684
2004 12 14 10 00 00 1 3481.719
2004 12 14 10 15 00 1 3481.738
2004 12 14 10 30 00 1 3481.749
2004 12 14 10 45 00 1 3481.746
2004 12 14 11 00 00 1 3481.732
2004 12 14 11 15 00 1 3481.704
2004 12 14 11 30 00 1 3481.672
2004 12 14 11 45 00 1 3481.628
2004 12 14 12 00 00 1 3481.581
2004 12 14 12 15 00 1 3481.523
2004 12 14 12 30 00 1 3481.465
2004 12 14 12 45 00 1 3481.404
2004 12 14 13 00 00 1 3481.343
2004 12 14 13 15 00 1 3481.282
2004 12 14 13 30 00 1 3481.226
2004 12 14 13 45 00 1 3481.174
2004 12 14 14 00 00 1 3481.124
2004 12 14 14 15 00 1 3481.080
2004 12 14 14 30 00 1 3481.042
2004 12 14 14 45 00 1 3481.017
2004 12 14 15 00 00 1 3480.999
2004 12 14 15 15 00 1 3480.989
2004 12 14 15 30 00 1 3480.994
2004 12 14 15 45 00 1 3481.005
2004 12 14 16 00 00 1 3481.031
2004 12 14 16 15 00 1 3481.067
2004 12 14 16 30 00 1 3481.107
2004 12 14 16 45 00 1 3481.162
2004 12 14 17 00 00 1 3481.228
2004 12 14 17 15 00 1 3481.294
2004 12 14 17 30 00 1 3481.372
2004 12 14 17 45 00 1 3481.449
2004 12 14 18 00 00 1 3481.539
2004 12 14 18 15 00 1 3481.622
2004 12 14 18 30 00 1 3481.709
2004 12 14 18 45 00 1 3481.796
2004 12 14 19 00 00 1 3481.879
2004 12 14 19 15 00 1 3481.963
2004 12 14 19 30 00 1 3482.035
2004 12 14 19 45 00 1 3482.101
2004 12 14 20 00 00 1 3482.159
2004 12 14 20 15 00 1 3482.212
2004 12 14 20 30 00 1 3482.251
2004 12 14 20 45 00 1 3482.278
2004 12 14 21 00 00 1 3482.287
2004 12 14 21 15 00 1 3482.292
2004 12 14 21 30 00 1 3482.281
2004 12 14 21 45 00 1 3482.252
2004 12 14 22 00 00 1 3482.214
2004 12 14 22 15 00 1 3482.151
2004 12 14 22 30 00 1 3482.083
2004 12 14 22 45 00 1 3481.996
2004 12 14 23 00 00 1 3481.904
2004 12 14 23 15 00 1 3481.792
2004 12 14 23 30 00 1 3481.668
2004 12 14 23 45 00 1 3481.545
2004 12 15 00 00 00 1 3481.406
2004 12 15 00 15 00 1 3481.259
2004 12 15 00 30 00 1 3481.108
2004 12 15 00 45 00 1 3480.954
2004 12 15 01 00 00 1 3480.795
2004 12 15 01 15 00 1 3480.644
2004 12 15 01 30 00 1 3480.496
2004 12 15 01 45 00 1 3480.347
2004 12 15 02 00 00 1 3480.212
2004 12 15 02 15 00 1 3480.074
2004 12 15 02 30 00 1 3479.955
2004 12 15 02 45 00 1 3479.846
2004 12 15 03 00 00 1 3479.748
2004 12 15 03 15 00 1 3479.668
2004 12 15 03 30 00 1 3479.597
2004 12 15 03 45 00 1 3479.546
2004 12 15 04 00 00 1 3479.511
2004 12 15 04 15 00 1 3479.489
2004 12 15 04 30 00 1 3479.488
2004 12 15 04 45 00 1 3479.500
2004 12 15 05 00 00 1 3479.528
2004 12 15 05 15 00 1 3479.571
2004 12 15 05 30 00 1 3479.630
2004 12 15 05 45 00 1 3479.708
2004 12 15 06 00 00 1 3479.792
2004 12 15 06 15 00 1 3479.887
2004 12 15 06 30 00 1 3479.995
2004 12 15 06 45 00 1 3480.110
2004 12 15 07 00 00 1 3480.230
2004 12 15 07 15 00 1 3480.359
2004 12 15 07 30 00 1 3480.489
2004 12 15 07 45 00 1 3480.616
2004 12 15 08 00 00 1 3480.744
2004 12 15 08 15 00 1 3480.868
2004 12 15 08 30 00 1 3480.992
2004 12 15 08 45 00 1 3481.113
2004 12 15 09 00 00 1 3481.226
2004 12 15 09 15 00 1 3481.326
2004 12 15 09 30 00 1 3481.421
2004 12 15 09 45 00 1 3481.501
2004 12 15 10 00 00 1 3481.575
2004 12 15 10 15 00 1 3481.633
2004 12 15 10 30 00 1 3481.683
2004 12 15 10 45 00 1 3481.722
2004 12 15 11 00 00 1 3481.746
2004 12 15 11 15 00 1 3481.755
2004 12 15 11 30 00 1 3481.753
2004 12 15 11 45 00 1 3481.743
2004 12 15 12 00 00 1 3481.718
2004 12 15 12 15 00 1 3481.687
2004 12 15 12 30 00 1 3481.646
2004 12 15 12 45 00 1 3481.597
2004 12 15 13 00 00 1 3481.547
2004 12 15 13 15 00 1 3481.496
2004 12 15 13 30 00 1 3481.432
2004 12 15 13 45 00 1 3481.370
2004 12 15 14 00 00 1 3481.304
2004 12 15 14 15 00 1 3481.248
2004 12 15 14 30 00 1 3481.190
2004 12 15 14 45 00 1 3481.141
2004 12 15 15 00 00 1 3481.089
2004 12 15 15 15 00 1 3481.047
2004 12 15 15 30 00 1 3481.012
2004 12 15 15 45 00 1 3480.984
2004 12 15 16 00 00 1 3480.971
2004 12 15 16 15 00 1 3480.970
2004 12 15 16 30 00 1 3480.974
2004 12 15 16 45 00 1 3480.985
2004 12 15 17 00 00 1 3481.004
2004 12 15 17 15 00 1 3481.038
2004 12 15 17 30 00 1 3481.078
2004 12 15 17 45 00 1 3481.132
2004 12 15 18 00 00 1 3481.192
2004 12 15 18 15 00 1 3481.254
2004 12 15 18 30 00 1 3481.329
2004 12 15 18 45 00 1 3481.404
2004 12 15 19 00 00 1 3481.477
2004 12 15 19 15 00 1 3481.556
2004 12 15 19 30 00 1 3481.636
2004 12 15 19 45 00 1 3481.712
2004 12 15 20 00 00 1 3481.786
2004 12 15 20 15 00 1 3481.855
2004 12 15 20 30 00 1 3481.925
2004 12 15 20 45 00 1 3481.977
2004 12 15 21 00 00 1 3482.032
2004 12 15 21 15 00 1 3482.075
2004 12 15 21 30 00 1 3482.107
2004 12 15 21 45 00 1 3482.128
2004 12 15 22 00 00 1 3482.135
2004 12 15 22 15 00 1 3482.133
2004 12 15 22 30 00 1 3482.118
2004 12 15 22 45 00 1 3482.083
2004 12 15 23 00 00 1 3482.041
2004 12 15 23 15 00 1 3481.991
2004 12 15 23 30 00 1 3481.916
2004 12 15 23 45 00 1 3481.837
2004 12 16 00 00 00 1 3481.741
2004 12 16 00 15 00 1 3481.636
2004 12 16 00 30 00 1 3481.521
2004 12 16 00 45 00 1 3481.403
2004 12 16 01 00 00 1 3481.271
2004 12 16 01 15 00 1 3481.135
2004 12 16 01 30 00 1 3481.001
2004 12 16 01 45 00 1 3480.860
2004 12 16 02 00 00 1 3480.721
2004 12 16 02 15 00 1 3480.580
2004 12 16 02 30 00 1 3480.444
2004 12 16 02 45 00 1 3480.319
2004 12 16 03 00 00 1 3480.193
2004 12 16 03 15 00 1 3480.079
2004 12 16 03 30 00 1 3479.974
2004 12 16 03 45 00 1 3479.884
2004 12 16 04 00 00 1 3479.802
2004 12 16 04 15 00 1 3479.737
2004 12 16 04 30 00 1 3479.685
2004 12 16 04 45 00 1 3479.644
2004 12 16 05 00 00 1 3479.625
2004 12 16 05 15 00 1 3479.622
2004 12 16 05 30 00 1 3479.633
2004 12 16 05 45 00 1 3479.657
2004 12 16 06 00 00 1 3479.702
2004 12 16 06 15 00 1 3479.755
2004 12 16 06 30 00 1 3479.818
2004 12 16 06 45 00 1 3479.895
2004 12 16 07 00 00 1 3479.985
2004 12 16 07 15 00 1 3480.082
2004 12 16 07 30 00 1 3480.187
2004 12 16 07 45 00 1 3480.302
2004 12 16 08 00 00 1 3480.420
2004 12 16 08 15 00 1 3480.540
2004 12 16 08 30 00 1 3480.662
2004 12 16 08 45 00 1 3480.784
2004 12 16 09 00 00 1 3480.905
2004 12 16 09 15 00 1 3481.020
